,time_exp,q_ref,q_meas,v_est,u_in,u_tot
23,0.11500000208616257,-0.9642839431762695,-0.9665563702583313,0.3365278084176423,0.833961546421051,0.833961546421051
24,0.11999999731779099,-0.9625992178916931,-0.9648748636245728,0.3362297852079207,0.8552563786506653,0.8552563786506653
25,0.125,-0.9609144926071167,-0.9631935358047485,0.33646820377569797,0.8724147081375122,0.8724147081375122
26,0.12999999523162842,-0.9592297673225403,-0.9615098237991333,0.3368258316273639,0.8657015562057495,0.8657015562057495
27,0.13500000536441803,-0.9575450420379639,-0.959822416305542,0.3378391105404174,0.8212315440177917,0.8212315440177917
28,0.14000000059604645,-0.9558603167533875,-0.9581330418586731,0.337958319824306,0.7913575768470764,0.7913575768470764
29,0.14499999582767487,-0.954175591468811,-0.9564436674118042,0.33777950589847305,0.7695196866989136,0.7695196866989136
30,0.15000000596046448,-0.9524909257888794,-0.954757034778595,0.33700464555319687,0.7856756448745728,0.7856756448745728
31,0.1550000011920929,-0.950806200504303,-0.9530730843544006,0.33670662234347526,0.8013578653335571,0.8013578653335571
32,0.1599999964237213,-0.9491214752197266,-0.9513908624649048,0.3363489944918093,0.8248393535614014,0.8248393535614014
33,0.16500000655651093,-0.9474367499351501,-0.949709415435791,0.33611057592403204,0.8461341261863708,0.8461341261863708
34,0.17000000178813934,-0.9457520246505737,-0.9480291604995728,0.3360509712820877,0.8752281665802002,0.8752281665802002
35,0.17499999701976776,-0.9440672993659973,-0.9463483095169067,0.3362297852079207,0.8882499933242798,0.8882499933242798
36,0.18000000715255737,-0.9423825740814209,-0.9446654915809631,0.33670662234347526,0.8854365348815918,0.8854365348815918
37,0.1850000023841858,-0.9406978487968445,-0.9429807662963867,0.33724306412097416,0.8728740215301514,0.8728740215301514
38,0.1899999976158142,-0.9390131235122681,-0.9412928819656372,0.33771990125652873,0.8386266827583313,0.8386266827583313
39,0.19499999284744263,-0.9373283982276917,-0.9396034479141235,0.33807752910819466,0.7965801954269409,0.7965801954269409
40,0.20000000298023224,-0.9356436729431152,-0.9379128217697144,0.33807752910819466,0.7688928842544556,0.7688928842544556
41,0.20499999821186066,-0.9339590072631836,-0.9362233281135559,0.3376602966145844,0.7592275738716125,0.7592275738716125
42,0.20999999344348907,-0.9322742819786072,-0.9345376491546631,0.33664701770153094,0.7834196090698242,0.7834196090698242
43,0.2150000035762787,-0.9305895566940308,-0.9328557252883911,0.336289389849865,0.814937174320221,0.814937174320221
44,0.2199999988079071,-0.9289048314094543,-0.9311743974685669,0.336289389849865,0.8320955038070679,0.8320955038070679
45,0.22499999403953552,-0.9272201061248779,-0.9294933080673218,0.33617018056597636,0.8492538332939148,0.8492538332939148
46,0.23000000417232513,-0.9255353808403015,-0.9278122782707214,0.3362297852079207,0.8683619499206543,0.8683619499206543
47,0.23499999940395355,-0.9238506555557251,-0.9261306524276733,0.3365278084176423,0.8774842023849487,0.8774842023849487
48,0.23999999463558197,-0.9221659302711487,-0.9244478940963745,0.3367662269854196,0.8807569742202759,0.8807569742202759
49,0.24500000476837158,-0.9204812049865723,-0.9227627515792847,0.33724306412097416,0.860158383846283,0.860158383846283
50,0.25,-0.9187964797019958,-0.9210749268531799,0.33777950589847305,0.8259110450744629,0.8259110450744629
51,0.2549999952316284,-0.9171117544174194,-0.9193852543830872,0.33801792446625034,0.7899508476257324,0.7899508476257324
52,0.25999999046325684,-0.9154270887374878,-0.9176957011222839,0.337958319824306,0.778335690498352,0.778335690498352
53,0.26499998569488525,-0.9137423038482666,-0.9160071611404419,0.3376006919726401,0.7664837837219238,0.7664837837219238
54,0.27000001072883606,-0.912057638168335,-0.914322018623352,0.3367662269854196,0.7824028134346008,0.7824028134346008
55,0.2750000059604645,-0.9103729128837585,-0.9126389026641846,0.33664701770153094,0.8019846677780151,0.8019846677780151
56,0.2800000011920929,-0.9086881875991821,-0.9109565019607544,0.336289389849865,0.8193798661231995,0.8193798661231995
57,0.2849999964237213,-0.9070034623146057,-0.909276008605957,0.3359317619981991,0.8526103496551514,0.8526103496551514
58,0.28999999165534973,-0.9053187370300293,-0.9075955152511597,0.33617018056597636,0.8675820231437683,0.8675820231437683
59,0.29499998688697815,-0.9036340117454529,-0.9059140086174011,0.3365874130595866,0.8767042756080627,0.8767042756080627
60,0.30000001192092896,-0.9019492864608765,-0.9042308330535889,0.33670662234347526,0.8780272603034973,0.8780272603034973
61,0.3050000071525574,-0.9002645611763,-0.9025450944900513,0.3373026687629185,0.8493925333023071,0.8493925333023071
62,0.3100000023841858,-0.8985798358917236,-0.9008567333221436,0.33777950589847305,0.8192816972732544,0.8192816972732544
63,0.3149999976158142,-0.8968951106071472,-0.8991667032241821,0.33825634303402763,0.7874579429626465,0.7874579429626465
64,0.3199999928474426,-0.8952103853225708,-0.8974759578704834,0.33801792446625034,0.7578208446502686,0.7578208446502686
65,0.32499998807907104,-0.8935257196426392,-0.8957875370979309,0.3373026687629185,0.7581414580345154,0.7581414580345154
66,0.33000001311302185,-0.8918409943580627,-0.8941025733947754,0.3368854362693082,0.7679742574691772,0.7679742574691772
67,0.33500000834465027,-0.8901562690734863,-0.8924198746681213,0.3365278084176423,0.7914556860923767,0.7914556860923767
68,0.3400000035762787,-0.8884715437889099,-0.8907376527786255,0.33646820377569797,0.808850884437561,0.808850884437561
69,0.3449999988079071,-0.8867868185043335,-0.8890509009361267,0.34260748189596313,5.7990803718566895,5.941325244489944
70,0.3499999940395355,-0.8851020932197571,-0.8871498107910156,0.4032254027533386,2.924281358718872,3.0665262313521264
71,0.35499998927116394,-0.8834173679351807,-0.8850574493408203,0.4231929578046865,0.18623587489128113,0.32848074752453527
72,0.36000001430511475,-0.8817326426506042,-0.8829812407493591,0.4062652394924991,-1.2869915962219238,-1.1447467235886697
73,0.36500000953674316,-0.8800479173660278,-0.8810483813285828,0.3725290121520128,-1.489839792251587,-1.3475949196183328
74,0.3700000047683716,-0.8783631920814514,-0.8792878985404968,0.3395080405148584,-0.8462337255477905,-0.7039888529145364
75,0.375,-0.876678466796875,-0.8776589632034302,0.31858681119240134,0.09779080003499985,0.24003567266825399
76,0.3799999952316284,-0.8749938011169434,-0.8760918378829956,0.31167267272686,0.9301683902740479,1.072413262907302
77,0.38499999046325684,-0.8733090758323669,-0.8745245337486267,0.3159642069468512,1.409778356552124,1.5520232291853782
78,0.38999998569488525,-0.8716782331466675,-0.8729172945022583,0.3252029264482211,1.2409919500350952,1.3832368226683494
79,0.39500001072883606,-0.8702125549316406,-0.8712763786315918,0.3284811817551588,0.24750958383083344,0.3897544564640876
80,0.4000000059604645,-0.868915319442749,-0.8696662187576294,0.31536816052740796,-0.9342918992042542,-0.792047026571
81,0.4050000011920929,-0.8677865266799927,-0.8681732416152954,0.2855062349133026,-1.8323767185211182,-1.690131845887864
82,0.4099999964237213,-0.8668262362480164,-0.86686772108078,0.24366377626838853,-2.2820303440093994,-2.139785471376145
83,0.41499999165534973,-0.8660344481468201,-0.865787148475647,0.1976489926873719,-2.29083251953125,-2.1485876468979956
84,0.41999998688697815,-0.865411102771759,-0.8649339079856873,0.15312432515496333,-2.052067995071411,-1.909823122438157
85,0.42500001192092896,-0.8649562001228333,-0.8642891645431519,0.11366605218782214,-1.7525715827941895,-1.6103267101609353
86,0.4300000071525574,-0.8646697998046875,-0.86382657289505,0.07915496450205968,-1.5412397384643555,-1.3989948658311013
87,0.4350000023841858,-0.8645519018173218,-0.8635246753692627,0.04822015533295654,-1.4970669746398926,-1.3548221020066384
88,0.4399999976158142,-0.8644946217536926,-0.8633713126182556,0.01943111327384899,-1.0821175575256348,-0.9398726848923806
89,0.4449999928474426,-0.8642755746841431,-0.8633321523666382,0.002682208887494492,0.3623623549938202,0.5046072276270743
90,0.44999998807907104,-0.8638880848884583,-0.8633077144622803,0.009655951994980172,2.0044195652008057,2.14666443783406
91,0.45500001311302185,-0.8633321523666382,-0.8631805181503296,0.03832578477019907,3.2768967151641846,3.419141587797439
92,0.46000000834465027,-0.8626077175140381,-0.8628606796264648,0.08279084766066332,3.927574396133423,4.069819268766677
93,0.4650000035762787,-0.8617148399353027,-0.8622933626174927,0.13399123509083596,3.9651615619659424,4.107406434599197
94,0.4699999988079071,-0.8606534600257874,-0.8614749908447266,0.18286704148518004,3.652316093444824,3.7945609660780786
95,0.4749999940395355,-0.8594235777854919,-0.8604292273521423,0.2257823836850919,3.2277519702911377,3.369996842924392
96,0.47999998927116394,-0.858025312423706,-0.8591897487640381,0.2617239827775181,2.8815481662750244,3.0237930389082788
97,0.48500001430511475,-0.8564584851264954,-0.8577847480773926,0.2933740476499531,2.697364568710327,2.8396094413435815
98,0.49000000953674316,-0.8547232151031494,-0.856230616569519,0.32246111291878227,2.6984171867370605,2.840662059370315
99,0.4950000047683716,-0.8528195023536682,-0.854531466960907,0.3517269921134444,2.806823492050171,2.9490683646834253
100,0.5,-0.850747287273407,-0.8526822328567505,0.38230417343088163,2.9668045043945312,3.1090493770277856
101,0.5049999952316284,-0.8485066294670105,-0.850672721862793,0.4152059357841474,3.088960647583008,3.231205520216262
102,0.5099999904632568,-0.846097469329834,-0.8484963178634644,0.44870374455685635,3.2090442180633545,3.351289090696609
103,0.5149999856948853,-0.8435198068618774,-0.8461480140686035,0.48375127402011775,3.2693264484405518,3.411571321073806
104,0.5199999809265137,-0.8407737612724304,-0.843623697757721,0.5189776174092121,3.276841163635254,3.4190860362685083
105,0.5249999761581421,-0.8378591537475586,-0.8409219980239868,0.5545615886499723,3.2296385765075684,3.3718834491408227
106,0.5299999713897705,-0.8347761631011963,-0.8380462527275085,0.5887150484840689,3.195906639099121,3.3381515117323755
107,0.5350000262260437,-0.8315280079841614,-0.8350027799606323,0.6220936479728892,3.1765329837799072,3.3187778564131616
108,0.5400000214576721,-0.8282259702682495,-0.8317967653274536,0.653147666425881,2.689190149307251,2.8314350219405053
109,0.5450000166893005,-0.8249238729476929,-0.8284591436386108,0.6753801978711131,1.7957751750946045,1.9380200477278586
110,0.550000011920929,-0.821621835231781,-0.8250529766082764,0.6834268245335966,1.0030189752578735,1.1452638478911277
111,0.5550000071525574,-0.8183197975158691,-0.8216395974159241,0.681102243497768,0.5099117755889893,0.6521566482222434
112,0.5600000023841858,-0.8150177597999573,-0.8182560801506042,0.6731748261191732,0.3375927805900574,0.4798376532233115
113,0.5649999976158142,-0.8117157220840454,-0.8149183988571167,0.6638765019758589,0.4564509987831116,0.5986958714163657
114,0.5699999928474426,-0.8084136247634888,-0.8116229772567749,0.6563663170908743,0.7191763520240784,0.8614212246573325
115,0.574999988079071,-0.8051115870475769,-0.8083518147468567,0.6533264803517139,0.9730280637741089,1.115272936407363
116,0.5799999833106995,-0.801809549331665,-0.8050854206085205,0.6535648989194912,1.1548467874526978,1.297091660085952
117,0.5849999785423279,-0.7985074520111084,-0.8018109202384949,0.656127898523097,1.2146480083465576,1.3568928809798118
118,0.5899999737739563,-0.7952054738998413,-0.7985188961029053,0.6597637816817007,1.148003339767456,1.2902482124007102
119,0.5950000286102295,-0.7919033765792847,-0.7952120304107666,0.6620883627175292,1.0518198013305664,1.1940646739638205
120,0.6000000238418579,-0.7886013388633728,-0.7918995022773743,0.6625651998530838,0.9831154942512512,1.1253603668845054
121,0.6050000190734863,-0.7852993011474609,-0.7885876893997192,0.6622075720014179,0.9467924237251282,1.0890372963583823
122,0.6100000143051147,-0.7819972038269043,-0.7852803468704224,0.6607770605947542,0.9582121968269348,1.100457069460189
123,0.6150000095367432,-0.7786951661109924,-0.7819793224334717,0.6601810141753109,0.9927927851676941,1.1350376578009482
124,0.6200000047683716,-0.7753931283950806,-0.778677225112915,0.6604790373850326,0.9808697700500488,1.123114642683303
125,0.625,-0.7720910906791687,-0.7753748297691345,0.6603002234591996,0.9791695475578308,1.121414420191085
126,0.6299999952316284,-0.7687890529632568,-0.7720738649368286,0.6599425956075337,0.9913548827171326,1.1335997553503867
127,0.6349999904632568,-0.7654869556427002,-0.7687742710113525,0.6600618048914223,1.0074397325515747,1.1496846051848288
128,0.6399999856948853,-0.7621849179267883,-0.7654751539230347,0.659644572397812,1.029374122619629,1.171618995252883
129,0.6449999809265137,-0.7588828802108765,-0.7621766328811646,0.6599425956075337,1.0410857200622559,1.18333059269551
130,0.6499999761581421,-0.7555808424949646,-0.7588734030723572,0.6610154791625314,1.0050543546676636,1.1472992273009177
131,0.6549999713897705,-0.7522788047790527,-0.7555673122406006,0.6610750838044758,0.9777697920799255,1.1200146647131797
132,0.6600000262260437,-0.7489767074584961,-0.7522633075714111,0.6606578513108655,0.9865291714668274,1.1287740441000815
133,0.6650000214576721,-0.7456746697425842,-0.7489612102508545,0.6603598281011439,0.9928650259971619,1.135109898630416
134,0.6700000166893005,-0.7423726320266724,-0.7456620931625366,0.6594657584719791,1.0311083793640137,1.1733532519972678
135,0.675000011920929,-0.7390705347061157,-0.7423643469810486,0.660002200249478,1.0467195510864258,1.18896442371968
136,0.6800000071525574,-0.7357685565948486,-0.739061713218689,0.6608962698786428,1.0126380920410156,1.1548829646742698
137,0.6850000023841858,-0.732466459274292,-0.735755980014801,0.6611942930883644,0.9770805835723877,1.1193254562056418
138,0.6899999976158142,-0.7291644215583801,-0.7324510812759399,0.6607174559528098,0.9758540391921997,1.1180989118254538
139,0.6949999928474426,-0.7258623838424683,-0.7291483879089355,0.6603598281011439,0.9904628396034241,1.1327077122366782
140,0.699999988079071,-0.7225602865219116,-0.7258473038673401,0.6599425956075337,1.0067846775054932,1.1490295501387473
141,0.7049999833106995,-0.7192582488059998,-0.7225484848022461,0.660002200249478,1.0287189483642578,1.170963820997512
142,0.7099999785423279,-0.7159562110900879,-0.7192457914352417,0.6607770605947542,0.9965872764587402,1.1388321490919944
143,0.7149999737739563,-0.7126541137695312,-0.7159411907196045,0.6608962698786428,0.9831882119178772,1.1254330845511313
144,0.7200000286102295,-0.7093521356582642,-0.7126379609107971,0.6604194327430882,0.9897609353065491,1.1320058079398032
145,0.7250000238418579,-0.7060500383377075,-0.709336519241333,0.6600618048914223,0.9980465769767761,1.1402914496100303
146,0.7300000190734863,-0.7027480006217957,-0.7060375213623047,0.6597041770397564,1.0321534872055054,1.1743983598387595
147,0.7350000143051147,-0.6994459629058838,-0.7027392983436584,0.660002200249478,1.0438650846481323,1.1861099572813865
148,0.7400000095367432,-0.6961438655853271,-0.6994367241859436,0.6607770605947542,1.0178197622299194,1.1600646348631736
149,0.7450000047683716,-0.6928418874740601,-0.6961305141448975,0.6613731070141974,0.9722762107849121,1.1145210834181662
150,0.75,-0.6895397901535034,-0.692825198173523,0.6607770605947542,0.9751861691474915,1.1174310417807456
151,0.7549999952316284,-0.6862377524375916,-0.6895222663879395,0.6604194327430882,0.9776224493980408,1.119867322031295
152,0.7599999904632568,-0.6829357147216797,-0.6862219572067261,0.659823386323645,1.0100164413452148,1.152261313978469
153,0.7649999856948853,-0.679633617401123,-0.6829237341880798,0.6597637816817007,1.027814269065857,1.170059141699111
154,0.7699999809265137,-0.6763315796852112,-0.6796232461929321,0.6604194327430882,1.0236904621124268,1.165935334745681
155,0.7749999761581421,-0.6730295419692993,-0.6763197779655457,0.6608366652366985,0.9998317956924438,1.142076668325698
156,0.7799999713897705,-0.6697275042533875,-0.6730167865753174,0.6604194327430882,1.0064045190811157,1.1486493917143699
157,0.7850000262260437,-0.6664254665374756,-0.6697146892547607,0.6603598281011439,1.0066540241241455,1.1488988967573996
158,0.7900000214576721,-0.663123369216919,-0.6664143800735474,0.660002200249478,1.0268754959106445,1.1691203685438987
159,0.7950000166893005,-0.6598213315010071,-0.6631148457527161,0.660002200249478,1.0388238430023193,1.1810687156355735
160,0.800000011920929,-0.6565192937850952,-0.6598128080368042,0.6607174559528098,1.0208146572113037,1.1630595298445578
161,0.8050000071525574,-0.6532171964645386,-0.6565073132514954,0.6613135023722531,0.9852570295333862,1.1275019021666404
162,0.8100000023841858,-0.6499152183532715,-0.6532027721405029,0.6606578513108655,0.9859803318977356,1.1282252045309897
163,0.8149999976158142,-0.6466131210327148,-0.6499004364013672,0.6606578513108655,0.9903663992881775,1.1326112719214316
164,0.8199999928474426,-0.643311083316803,-0.6466007232666016,0.659644572397812,1.0266599655151367,1.1689048381483909
165,0.824999988079071,-0.6400090456008911,-0.6433019042015076,0.6597041770397564,1.048594355583191,1.190839228216445
166,0.8299999833106995,-0.6367069482803345,-0.6400004625320435,0.6606578513108655,1.0203622579574585,1.1626071305907126
167,0.8349999785423279,-0.6334049701690674,-0.6366956233978271,0.6611346884464201,0.9947906136512756,1.1370354862845298
168,0.8399999737739563,-0.6301028728485107,-0.6333909630775452,0.6604790373850326,0.9874777793884277,1.1297226520216819
169,0.8450000286102295,-0.6268008351325989,-0.6300946474075317,0.6537437128453242,-3.9590489864349365,-3.9590489864349365
170,0.8500000238418579,-0.623498797416687,-0.6270163655281067,0.5924701409265611,-1.0249484777450562,-1.0249484777450562
171,0.8550000190734863,-0.6201967000961304,-0.6241306066513062,0.5729198183688236,1.7436798810958862,1.7436798810958862
172,0.8600000143051147,-0.6168946623802185,-0.6212230920791626,0.5907416063101758,3.2019340991973877,3.2019340991973877
173,0.8650000095367432,-0.6135926246643066,-0.618166446685791,0.6259083450573258,3.348389148712158,3.348389148712158
174,0.8700000047683716,-0.61029052734375,-0.6149347424507141,0.6589293166944802,2.6773452758789062,2.6773452758789062
175,0.875,-0.6069885492324829,-0.6115708351135254,0.6802677785105475,1.6856744289398193,1.6856744289398193
176,0.8799999952316284,-0.6036864519119263,-0.6081452369689941,0.6864070566308127,0.8441179990768433,0.8441179990768433
177,0.8849999904632568,-0.6003844141960144,-0.6047250628471375,0.6813406620655453,0.3908994793891907,0.3908994793891907
178,0.8899999856948853,-0.5970823764801025,-0.6013466119766235,0.6715655007866765,0.3208630383014679,0.3208630383014679
179,0.8949999809265137,-0.5937802791595459,-0.5980185270309448,0.6620883627175292,0.4967394471168518,0.4967394471168518
180,0.8999999761581421,-0.5904783010482788,-0.5947297811508179,0.6551146196100436,0.7724028825759888,0.7724028825759888
181,0.9049999713897705,-0.5871762037277222,-0.5914636850357056,0.6526708292903264,1.0313935279846191,1.0313935279846191
182,0.9100000262260437,-0.5838741660118103,-0.5881996750831604,0.6532072710678253,1.2146883010864258,1.2146883010864258
183,0.9150000214576721,-0.5805721282958984,-0.5849261283874512,0.6560086892392084,1.2742526531219482,1.2742526531219482
184,0.9200000166893005,-0.5772700309753418,-0.5816360712051392,0.6594657584719791,1.2275798320770264,1.2275798320770264
185,0.925000011920929,-0.5739679932594299,-0.5783289670944214,0.6626844091369725,1.090978980064392,1.090978980064392
186,0.9300000071525574,-0.5706659555435181,-0.5750129222869873,0.663161246272527,1.0005898475646973,1.0005898475646973
187,0.9350000023841858,-0.5673639178276062,-0.5716975331306458,0.6629824323466941,0.9445318579673767,0.9445318579673767
188,0.9399999976158142,-0.5640618801116943,-0.5683869123458862,0.6613731070141974,0.9505758881568909,0.9505758881568909
189,0.9449999928474426,-0.5607597827911377,-0.5650839805603027,0.6600618048914223,0.985630214214325,0.985630214214325
190,0.949999988079071,-0.5574577450752258,-0.5617855787277222,0.6595253631139234,1.0156006813049316,1.0156006813049316
191,0.9549999833106995,-0.554155707359314,-0.5584861040115356,0.6603002234591996,1.0131897926330566,1.0131897926330566
192,0.9599999785423279,-0.5508536100387573,-0.5551837682723999,0.6604194327430882,1.0114896297454834,1.0114896297454834
193,0.9649999737739563,-0.5475516319274902,-0.5518816709518433,0.6605386420269769,1.0097893476486206,1.0097893476486206
194,0.9700000286102295,-0.5442495346069336,-0.5485806465148926,0.6600618048914223,1.0200248956680298,1.0200248956680298
195,0.9750000238418579,-0.5409474968910217,-0.5452800989151001,0.660002200249478,1.0280736684799194,1.0280736684799194
196,0.9800000190734863,-0.5376454591751099,-0.5419803857803345,0.6600618048914223,1.0541445016860962,1.0541445016860962
197,0.9850000143051147,-0.5343433618545532,-0.5386770963668823,0.6611346884464201,1.0161633491516113,1.0161633491516113
198,0.9900000095367432,-0.5310413837432861,-0.5353714227676392,0.6610154791625314,0.984742283821106,0.984742283821106
199,0.9950000047683716,-0.5277392864227295,-0.5320665836334229,0.6608962698786428,0.9774295091629028,0.9774295091629028
200,1.0,-0.5244372487068176,-0.5287641286849976,0.6601214095333666,1.0020241737365723,1.0020241737365723
201,1.0049999952316284,-0.5211352109909058,-0.5254645943641663,0.6598829909655893,1.0200588703155518,1.0200588703155518
202,1.0099999904632568,-0.5178331136703491,-0.5221652388572693,0.6598829909655893,1.0320073366165161,1.0320073366165161
203,1.0149999856948853,-0.5145310759544373,-0.5188626050949097,0.6611346884464201,0.997925877571106,0.997925877571106
204,1.0199999809265137,-0.5112290382385254,-0.5155565738677979,0.6611346884464201,0.9725911021232605,0.9725911021232605
205,1.024999976158142,-0.5079269409179688,-0.5122518539428711,0.6607770605947542,0.9733144044876099,0.9733144044876099
206,1.0299999713897705,-0.5046249628067017,-0.5089496374130249,0.6601810141753109,0.9898729920387268,0.9898729920387268
207,1.034999966621399,-0.501322865486145,-0.5056507587432861,0.6597041770397564,1.017893671989441,1.017893671989441
208,1.0399999618530273,-0.49802082777023315,-0.5023524761199951,0.659644572397812,1.035691499710083,1.035691499710083
209,1.0449999570846558,-0.4947187900543213,-0.499051034450531,0.6607174559528098,1.0154955387115479,1.0154955387115479
210,1.0499999523162842,-0.4914167523384094,-0.4957466125488281,0.6607770605947542,1.0040462017059326,1.0040462017059326
211,1.0549999475479126,-0.4881146550178528,-0.49244290590286255,0.6605982466689212,0.9945467710494995,0.9945467710494995
212,1.059999942779541,-0.4848126173019409,-0.4891405701637268,0.6601810141753109,0.9989328384399414,0.9989328384399414
213,1.065000057220459,-0.48151057958602905,-0.4858407974243164,0.660002200249478,1.0230538845062256,1.0230538845062256
214,1.0700000524520874,-0.4782085418701172,-0.482541024684906,0.659823386323645,1.041088581085205,1.041088581085205
215,1.0750000476837158,-0.47490644454956055,-0.47923803329467773,0.6610750838044758,0.9989709854125977,0.9989709854125977
216,1.0800000429153442,-0.4716044068336487,-0.4759318232536316,0.6612538977303087,0.9716863632202148,0.9716863632202148
217,1.0850000381469727,-0.4683023691177368,-0.4726271629333496,0.6608366652366985,0.9724096655845642,0.9724096655845642
218,1.090000033378601,-0.46500033140182495,-0.4693238139152527,0.6603002234591996,0.985068678855896,0.985068678855896
219,1.0950000286102295,-0.4616982936859131,-0.4660245180130005,0.6597637816817007,1.0091897249221802,1.0091897249221802
220,1.100000023841858,-0.45839619636535645,-0.46272575855255127,0.6597637816817007,1.0250377655029297,1.0250377655029297
221,1.1050000190734863,-0.4550941586494446,-0.45942389965057373,0.6608366652366985,0.9968056678771973,0.9968056678771973
222,1.1100000143051147,-0.4517921209335327,-0.45611852407455444,0.6610154791625314,0.9673343896865845,0.9673343896865845
223,1.1150000095367432,-0.44849008321762085,-0.452813982963562,0.6609558745205871,0.9680576920509338,0.9680576920509338
224,1.1200000047683716,-0.4451879858970642,-0.44951117038726807,0.6602406188172553,0.9765802025794983,0.9765802025794983
225,1.125,-0.44188594818115234,-0.4462113380432129,0.6598829909655893,1.0048377513885498,1.0048377513885498
226,1.1299999952316284,-0.4385839104652405,-0.4429130554199219,0.6595849677558677,1.0306715965270996,1.0306715965270996
227,1.1349999904632568,-0.4352818727493286,-0.43961262702941895,0.6607174559528098,1.0143753290176392,1.0143753290176392
228,1.1399999856948853,-0.431979775428772,-0.43630802631378174,0.6608962698786428,0.9888036847114563,0.9888036847114563
229,1.1449999809265137,-0.4286777377128601,-0.43300366401672363,0.6609558745205871,0.9712681174278259,0.9712681174278259
230,1.149999976158142,-0.42537569999694824,-0.42970001697540283,0.6603002234591996,0.9758909940719604,0.9758909940719604
231,1.1549999713897705,-0.4220736622810364,-0.42640066146850586,0.6597041770397564,1.014134407043457,1.014134407043457
232,1.159999966621399,-0.4187716245651245,-0.4231024384498596,0.6595253631139234,1.0380185842514038,1.0380185842514038
233,1.1649999618530273,-0.41546952724456787,-0.41980230808258057,0.6604790373850326,1.029758334159851,1.029758334159851
234,1.1699999570846558,-0.412167489528656,-0.4164981245994568,0.6609558745205871,0.993963897228241,0.993963897228241
235,1.1749999523162842,-0.40886545181274414,-0.4131931662559509,0.6609558745205871,0.9805647730827332,0.9805647730827332
236,1.1799999475479126,-0.4055634140968323,-0.40988945960998535,0.6605982466689212,0.9851877093315125,0.9851877093315125
237,1.184999942779541,-0.40226131677627563,-0.4065883755683899,0.660002200249478,1.0075957775115967,1.0075957775115967
238,1.190000057220459,-0.39895927906036377,-0.4032895565032959,0.6597041770397564,1.035616397857666,1.035616397857666
239,1.1950000524520874,-0.3956572413444519,-0.3999890089035034,0.6605386420269769,1.0112839937210083,1.0112839937210083
240,1.2000000476837158,-0.39235520362854004,-0.39668411016464233,0.6610750838044758,0.9857122898101807,0.9857122898101807
241,1.2050000429153442,-0.3890531659126282,-0.39337944984436035,0.6608962698786428,0.9803493022918701,0.9803493022918701
242,1.2100000381469727,-0.38575106859207153,-0.3900761604309082,0.6604790373850326,0.9788858890533447,0.9788858890533447
